Index,Country Code,Country or area,City Code,Urban Agglomeration,Note,Latitude,Longitude,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
31,32,Argentina,20072,Posadas,,-27.36708,-55.89608,45.612,47.815,50.127,52.544,55.082,57.742,60.535,63.454,66.518,69.73,73.103,75.514,77.631,79.807,82.047,84.343,86.707,89.137,91.639,94.204,96.844,100.386,104.35,108.458,112.734,117.179,121.805,126.601,131.593,136.781,142.181,147.546,153.013,158.682,164.57,170.658,176.981,183.539,190.349,197.391,204.705,212.027,217.787,223.687,229.755,235.988,242.399,248.966,255.72,262.657,269.792,277.101,282.521,286.724,290.995,295.318,299.711,304.17,308.701,313.287,317.948,323.924,330.63,337.456,344.433,351.554,358.832,366.24,373.801,381.367,388.782,395.909,402.635,408.892,414.66,419.963,424.853,429.401,433.678,437.753,441.659,445.426,449.112,452.734,456.296,459.803
32,32,Argentina,20073,Resistencia,14,-27.46056,-58.98389,72.574,75.275,78.081,80.983,83.998,87.124,90.372,93.731,97.22,100.839,104.597,107.975,111.292,114.711,118.24,121.868,125.612,129.471,133.454,137.549,141.774,147.531,154.018,160.771,167.83,175.199,182.902,190.921,199.304,208.055,217.203,224.16,230.171,236.344,242.692,249.191,255.875,262.737,269.793,277.019,284.448,291.838,297.773,303.812,309.982,316.277,322.71,329.254,335.941,342.764,349.735,356.828,361.334,364.181,367.054,369.943,372.857,375.795,378.76,381.741,384.749,388.817,393.437,398.099,402.822,407.602,412.445,417.332,422.277,427.259,432.25,437.222,442.144,446.991,451.741,456.388,460.926,465.359,469.69,473.933,478.071,482.105,486.076,489.988,493.841,497.635
33,32,Argentina,20075,Rosario,15,-32.94682,-60.63932,554.483,565.188,576.115,587.223,598.56,610.116,621.912,633.903,646.141,658.616,671.349,684.514,698.031,711.815,725.89,740.204,754.821,769.726,784.946,800.424,816.23,829.78,842.708,855.801,869.116,882.638,896.39,910.317,924.48,938.864,953.491,966.498,978.879,991.42,1004.139,1016.985,1030.014,1043.209,1056.592,1070.11,1083.819,1096.683,1102.744,1108.822,1114.943,1121.096,1127.293,1133.506,1139.762,1146.053,1152.387,1158.739,1171.926,1189.556,1207.477,1225.617,1244.056,1262.772,1281.795,1301.052,1320.626,1340.493,1360.688,1381.13,1401.908,1422.998,1444.436,1466.136,1488.162,1510.253,1532.128,1553.53,1574.235,1594.096,1613.041,1631.093,1648.317,1664.817,1680.705,1696.108,1711.036,1725.53,1739.766,1753.778,1767.572,1781.154
34,32,Argentina,20076,Salta,,-24.7859,-65.41166,77.248,80.515,83.926,87.472,91.172,95.029,99.055,103.239,107.607,112.159,116.91,121.719,126.686,131.857,137.246,142.84,148.669,154.737,161.062,167.626,174.467,181.444,188.66,196.142,203.932,212.031,220.463,229.206,238.309,247.774,257.628,266.636,275.414,284.482,293.861,303.521,313.514,323.836,334.512,345.509,356.884,368.289,377.676,387.276,397.133,407.241,417.621,428.236,439.136,450.313,461.791,473.529,483.853,493.319,502.984,512.811,522.844,533.073,543.517,554.136,564.977,576.03,587.316,598.79,610.505,622.449,634.644,647.043,659.684,672.335,684.751,696.715,708.049,718.645,728.468,737.555,745.986,753.87,761.316,768.436,775.274,781.877,788.344,794.7,800.953,807.108
35,32,Argentina,20078,San Juan,16,-31.5375,-68.53639,108.151,111.682,115.334,119.094,122.983,126.999,131.151,135.427,139.849,144.416,149.138,154.826,161.024,167.471,174.185,181.149,188.401,195.944,203.8,211.948,220.433,227.137,233.333,239.679,246.208,252.914,259.812,266.879,274.148,281.615,289.297,296.029,302.407,308.924,315.589,322.38,329.326,336.422,343.681,351.077,358.641,366.014,371.041,376.122,381.281,386.51,391.819,397.185,402.632,408.155,413.76,419.427,426.497,434.531,442.728,451.057,459.554,468.211,477.043,486.017,495.172,500.771,504.647,508.542,512.472,516.433,520.43,524.447,528.495,532.634,536.913,541.366,546.001,550.807,555.758,560.819,565.946,571.098,576.237,581.343,586.367,591.29,596.149,600.942,605.665,610.319
36,32,Argentina,20081,San Miguel de Tucumán,17,-26.82414,-65.2226,223.765,230.505,237.458,244.601,251.969,259.559,267.388,275.432,283.728,292.275,301.091,307.649,313.517,319.496,325.598,331.8,338.128,344.576,351.157,357.845,364.67,374.911,386.585,398.588,410.982,423.76,436.955,450.522,464.53,478.974,493.888,505.853,516.586,527.547,538.756,550.171,561.844,573.765,585.956,598.371,611.067,623.654,633.901,644.288,654.86,665.605,676.542,687.628,698.911,710.379,722.052,733.883,745.594,757.283,769.171,781.213,793.46,805.899,818.551,831.366,844.399,857.637,871.1,884.738,898.608,912.695,927.024,941.536,956.275,971.05,985.656,999.907,1013.645,1026.767,1039.226,1051.043,1062.27,1072.987,1083.277,1093.233,1102.87,1112.219,1121.399,1130.432,1139.323,1148.078
37,32,Argentina,20084,San Salvador de Jujuy,18,-24.19456,-65.29712,33.863,34.754,35.669,36.606,37.569,38.557,39.573,40.612,41.681,42.777,43.904,46.312,49.304,52.49,55.886,59.491,63.334,67.426,71.789,76.42,81.357,85.26,88.888,92.661,96.599,100.704,104.99,109.446,114.098,118.947,124.009,128.723,133.369,138.182,143.176,148.336,153.69,159.237,164.992,170.938,177.107,183.608,191.124,198.926,207.058,215.523,224.345,233.504,243.049,252.985,263.341,274.091,280.752,284.715,288.74,292.81,296.943,301.135,305.392,309.697,314.069,318.503,323.005,327.559,332.183,336.872,341.634,346.45,351.334,356.237,361.106,365.89,370.546,375.042,379.361,383.507,387.488,391.322,395.03,398.635,402.135,405.538,408.882,412.174,415.416,418.608
38,32,Argentina,20085,Santa Fe,19,-31.632717,-60.698281,214.298,218.959,223.728,228.588,233.559,238.639,243.837,249.133,254.552,260.089,265.753,270.432,274.832,279.304,283.854,288.466,293.159,297.928,302.782,307.701,312.707,319.016,325.877,332.866,340.015,347.318,354.787,362.396,370.179,378.129,386.262,389.298,390.015,390.734,391.454,392.174,392.897,393.621,394.347,395.072,395.8,397.141,402.673,408.267,413.947,419.706,425.552,431.464,437.467,443.553,449.732,455.979,460.876,464.95,469.064,473.204,477.387,481.606,485.868,490.156,494.488,500.33,506.961,513.663,520.462,527.351,534.341,541.404,548.56,555.753,562.917,569.991,576.917,583.653,590.172,596.474,602.564,608.461,614.186,619.769,625.199,630.484,635.68,640.798,645.837,650.799
39,32,Argentina,20086,Santiago Del Estero,20,-27.79511,-64.26149,82.652,84.538,86.471,88.442,90.461,92.526,94.641,96.799,99.009,101.269,103.584,106.478,109.639,112.894,116.25,119.696,123.25,126.909,130.682,134.556,138.551,143.268,148.361,153.621,159.074,164.722,170.577,176.625,182.895,189.388,196.12,202.002,207.576,213.304,219.199,225.239,231.454,237.841,244.414,251.149,258.079,264.973,270.48,276.086,281.816,287.666,293.644,299.731,305.952,312.302,318.793,325.4,331.079,336.178,341.363,346.613,351.952,357.372,362.884,368.466,374.141,379.903,385.762,391.696,397.729,403.854,410.083,416.39,422.794,429.215,435.567,441.772,447.762,453.495,458.948,464.131,469.064,473.78,478.314,482.705,486.957,491.084,495.136,499.124,503.05,506.916
40,51,Armenia,20140,Yerevan,,40.181998,44.514619,341.432,357.799,374.974,392.923,411.757,431.494,452.207,473.853,496.566,518.087,537.759,558.12,579.282,601.247,624.076,647.706,672.265,697.755,724.248,751.671,778.158,803.112,828.904,855.448,882.882,911.195,940.457,970.575,1001.7,1026.03,1041.587,1057.335,1073.344,1089.596,1106.116,1122.84,1139.841,1157.099,1174.643,1181.04,1174.524,1168.044,1161.591,1155.191,1148.818,1142.48,1136.168,1129.908,1123.674,1117.475,1111.301,1105.179,1100.296,1095.897,1091.51,1087.153,1082.807,1078.479,1074.162,1069.873,1065.597,1061.337,1062.281,1065.265,1068.261,1071.265,1074.282,1077.299,1080.324,1083.323,1086.275,1089.181,1092.028,1094.813,1097.542,1100.237,1102.915,1105.596,1108.305,1111.072,1113.926,1116.887,1119.962,1123.177,1126.551,1130.102
41,36,Australia,206171,Adelaide,21,-34.92866,138.59863,429.277,442.74,455.963,469.543,483.545,497.246,511.355,525.824,540.723,556.045,571.822,588.025,613.515,640.11,667.897,696.809,727.008,755.999,786.189,817.496,850.095,883.93,894.907,905.99,917.225,928.6,940.121,947.94,955.835,963.796,971.834,979.924,990.698,1001.59,1012.618,1023.736,1034.991,1046.448,1058.048,1069.744,1081.585,1093.537,1098.047,1102.564,1107.105,1111.665,1116.241,1117.57,1118.902,1120.236,1121.573,1122.927,1130.827,1138.783,1146.806,1154.863,1163.005,1177.394,1191.982,1206.709,1221.639,1236.744,1248.361,1260.055,1271.874,1283.805,1295.864,1308.036,1320.323,1328.119,1336.403,1345.445,1355.522,1366.783,1379.28,1392.943,1407.599,1423.011,1438.942,1455.17,1471.525,1487.9,1504.248,1520.55,1536.809,1553.036
42,36,Australia,206170,Brisbane,21,-27.46794,153.02809,441.718,456.108,471.054,486.447,502.362,517.881,533.903,550.374,567.376,584.904,602.999,621.6,639.997,658.94,678.47,698.523,719.253,761.698,806.712,854.251,904.663,957.952,977.225,996.831,1016.859,1037.288,1058.151,1076.782,1095.769,1115.09,1134.779,1154.763,1176.047,1197.723,1219.829,1242.281,1265.19,1293.251,1321.974,1351.254,1381.223,1411.85,1440.412,1469.47,1499.156,1529.441,1560.33,1572.929,1585.647,1598.468,1611.411,1624.491,1663.375,1703.189,1744.014,1785.7,1828.442,1871.939,1916.532,1962.061,2008.737,2056.493,2094.577,2133.258,2172.709,2212.889,2253.869,2295.608,2338.12,2372.335,2406.182,2439.467,2472.222,2504.505,2536.449,2568.173,2599.738,2631.146,2662.389,2693.429,2724.233,2754.807,2785.189,2815.42,2845.541,2875.593
43,36,Australia,206175,Canberra,21,-35.28346,149.12807,19.921,21.777,23.81,26.025,28.467,31.393,34.624,38.178,42.102,46.429,51.208,56.465,62.435,69.038,76.349,84.411,93.336,102.791,113.218,124.671,137.3,151.195,161.131,171.69,182.957,194.964,207.75,211.429,215.179,218.995,222.885,226.837,232.801,238.921,245.211,251.649,258.262,264.063,270.004,276.061,282.263,288.597,292.693,296.835,301.042,305.308,309.651,317.811,326.198,334.807,343.655,352.695,356.058,359.452,362.884,366.339,369.84,376.615,383.523,390.539,397.692,404.973,410.821,416.737,422.747,428.843,435.036,441.318,447.692,452.497,457.33,462.213,467.194,472.304,477.567,482.986,488.541,494.197,499.915,505.659,511.397,517.115,522.809,528.48,534.132,539.773
44,36,Australia,895000015,Central Coast,21,-33.42,151.39583,71.768,73.745,75.778,77.862,80.006,82.209,84.476,86.799,89.189,91.645,94.172,96.762,99.426,102.164,104.981,107.868,110.839,113.891,117.031,120.249,123.561,126.963,130.464,134.052,137.743,141.536,145.439,149.438,153.553,157.782,162.133,166.591,171.178,175.892,180.742,185.713,190.826,196.081,201.488,207.029,212.73,218.588,224.615,230.792,237.147,243.677,250.397,257.282,264.367,271.647,279.138,286.797,288.493,290.2,291.92,293.644,295.387,299.201,303.068,306.975,310.938,314.947,317.331,319.725,322.141,324.575,327.031,329.506,331.999,333.379,334.922,336.714,338.835,341.327,344.2,347.43,350.962,354.725,358.648,362.665,366.727,370.801,374.872,378.933,382.984,387.028
45,36,Australia,20093,Gold Coast-Tweed Head,21,-28.00029,153.43088,29.034,30.625,32.306,34.073,35.94,37.909,39.989,42.177,44.488,46.925,49.5,52.208,55.068,58.085,61.272,64.625,68.165,71.9,75.845,79.994,84.377,89.0,93.883,99.02,104.445,110.167,116.212,122.57,129.286,136.369,143.851,151.722,160.153,169.052,178.459,188.362,198.829,209.916,221.638,233.979,247.026,260.795,273.226,286.212,299.835,314.106,329.085,347.677,367.347,388.13,410.12,433.263,447.629,462.471,477.827,493.649,510.008,523.49,537.348,551.533,566.112,581.07,593.713,606.596,619.776,633.243,647.021,661.099,675.483,687.46,699.226,710.65,721.687,732.324,742.6,752.57,762.29,771.805,781.154,790.366,799.461,808.46,817.388,826.265,835.107,843.927
46,36,Australia,206168,Melbourne,21,-37.814,144.96332,1331.966,1376.534,1424.177,1473.331,1524.246,1574.414,1626.306,1679.759,1735.045,1792.152,1851.22,1911.998,1949.796,1988.342,2027.704,2067.735,2108.744,2200.21,2295.778,2395.217,2499.109,2607.067,2637.811,2668.831,2700.26,2732.059,2764.201,2782.693,2801.334,2820.101,2839.019,2858.056,2885.298,2912.8,2940.602,2968.593,2996.943,3035.534,3074.676,3114.213,3154.314,3194.826,3216.582,3238.425,3260.447,3282.619,3304.95,3318.807,3332.741,3346.733,3360.804,3374.987,3423.318,3472.341,3522.136,3572.504,3623.725,3698.511,3774.946,3852.745,3932.257,4013.457,4113.893,4216.555,4321.926,4429.931,4540.788,4654.419,4770.894,4870.388,4967.733,5061.439,5150.766,5235.407,5315.6,5391.886,5464.916,5535.322,5603.712,5670.551,5736.197,5800.959,5865.109,5928.84,5992.295,6055.588
47,36,Australia,206177,Newcastle-Maitland,21,-32.924878,151.740852,160.911,166.19,170.096,174.082,178.167,182.232,186.395,190.641,194.991,199.439,203.995,208.643,213.481,218.431,223.504,228.679,233.976,237.164,240.399,243.67,246.99,250.353,252.839,255.343,257.875,260.432,263.029,269.583,276.311,283.206,290.283,297.497,297.41,297.323,297.237,297.15,297.072,299.822,302.601,305.399,308.226,311.076,312.617,314.16,315.714,317.275,318.872,329.912,341.351,353.187,365.45,378.076,380.842,383.63,386.441,389.265,392.119,396.714,401.37,406.067,410.826,415.639,419.673,423.735,427.843,431.99,436.182,440.415,444.688,447.446,450.36,453.515,457.004,460.874,465.145,469.794,474.766,479.982,485.367,490.847,496.367,501.892,507.407,512.907,518.391,523.865
48,36,Australia,206172,Perth,21,-31.947841,115.852514,310.759,320.447,329.605,338.999,348.672,358.088,367.77,377.687,387.886,398.36,409.131,420.173,435.05,450.454,466.426,482.918,500.078,541.568,586.564,635.159,687.856,744.704,763.932,783.601,803.804,824.529,845.799,864.124,882.871,902.025,921.623,941.617,967.1,993.272,1020.19,1047.761,1076.113,1104.6,1133.882,1163.856,1194.665,1226.238,1248.852,1271.819,1295.242,1319.095,1343.397,1358.986,1374.777,1390.752,1406.935,1423.274,1444.662,1466.371,1488.437,1510.773,1533.535,1578.696,1625.253,1673.049,1722.319,1772.979,1802.589,1832.61,1863.173,1894.246,1925.881,1958.044,1990.745,2016.415,2041.959,2067.333,2092.649,2117.997,2143.491,2169.192,2195.091,2221.117,2247.192,2273.221,2299.13,2324.889,2350.511,2376.017,2401.433,2426.794
49,36,Australia,20098,Sunshine Coast,21,-26.66008,153.09953,9.882,10.62,11.415,12.266,13.183,14.167,15.227,16.363,17.585,18.899,20.312,21.827,23.458,25.21,27.096,29.117,31.292,33.629,36.145,38.841,41.742,44.86,48.216,51.813,55.683,59.842,64.318,69.116,74.279,79.827,85.798,92.192,96.617,101.255,106.123,111.21,116.554,124.388,132.762,141.673,151.196,161.348,169.885,178.848,188.298,198.247,208.709,209.603,210.501,211.403,212.311,213.236,220.432,227.87,235.571,243.509,251.718,257.324,263.062,268.912,274.9,281.024,287.961,295.051,302.324,309.778,317.425,325.261,333.29,340.132,346.829,353.281,359.438,365.281,370.828,376.114,381.184,386.079,390.839,395.496,400.071,404.587,409.06,413.505,417.93,422.345
50,36,Australia,206167,Sydney,21,-33.86785,151.20732,1689.935,1735.903,1777.422,1819.816,1863.277,1905.976,1949.715,1994.333,2040.035,2086.785,2134.673,2183.523,2233.459,2284.537,2336.856,2390.224,2445.016,2549.933,2659.506,2773.466,2892.477,3016.037,3041.223,3066.549,3092.121,3117.906,3143.945,3170.608,3197.534,3224.688,3252.111,3279.743,3317.267,3355.221,3393.661,3432.435,3471.704,3511.087,3550.973,3591.2,3631.94,3673.11,3709.165,3745.472,3782.186,3819.26,3856.593,3837.252,3817.981,3798.807,3779.704,3760.877,3789.046,3817.426,3846.058,3874.825,3903.942,3967.807,4032.807,4098.688,4165.739,4233.904,4309.56,4386.354,4464.625,4544.293,4625.496,4708.15,4792.281,4859.432,4925.987,4991.654,5056.571,5120.894,5184.896,5248.788,5312.641,5376.399,5439.981,5503.256,5566.118,5628.549,5690.609,5752.37,5813.909,5875.309
51,36,Australia,20101,Wollongong,21,-34.424,150.89345,73.477,77.484,81.716,86.166,90.865,95.821,101.054,106.557,112.368,118.496,124.968,131.769,137.471,143.419,149.634,156.099,162.847,167.262,171.802,176.453,181.237,186.149,190.893,195.745,200.727,205.836,211.079,214.993,218.985,223.051,227.199,231.401,231.72,232.04,232.36,232.68,233.006,235.339,237.699,240.075,242.479,244.906,247.04,249.186,251.354,253.541,255.747,256.72,257.699,258.682,259.669,260.658,261.698,262.743,263.793,264.844,265.906,268.994,272.122,275.278,278.475,281.707,284.451,287.213,290.006,292.825,295.677,298.557,301.465,303.345,305.329,307.477,309.849,312.479,315.379,318.535,321.908,325.446,329.098,332.815,336.557,340.304,344.043,347.772,351.491,355.202
52,40,Austria,20107,Wien (Vienna),,48.206443,16.370725,1615.058,1616.221,1617.386,1618.548,1619.714,1620.88,1622.048,1623.214,1624.383,1625.552,1626.724,1627.354,1626.595,1625.837,1625.077,1624.321,1623.563,1622.806,1622.048,1621.293,1620.537,1618.638,1609.553,1600.544,1591.573,1582.652,1573.769,1564.96,1556.188,1547.466,1538.78,1531.462,1532.31,1533.157,1534.007,1534.855,1535.704,1536.554,1537.405,1538.255,1539.106,1539.98,1541.006,1542.03,1543.055,1544.082,1545.111,1546.137,1547.166,1548.195,1549.227,1552.88,1574.455,1596.329,1618.539,1640.995,1656.806,1670.919,1690.624,1710.506,1730.649,1751.03,1771.68,1792.515,1813.624,1834.982,1856.622,1878.456,1900.547,1915.338,1929.944,1944.91,1960.023,1975.271,1990.487,2005.497,2020.317,2035.114,2049.922,2064.752,2079.587,2094.406,2109.193,2123.967,2138.751,2153.584
53,31,Azerbaijan,20053,Baku,22,40.37767,49.89201,896.761,905.156,913.641,922.182,930.815,939.529,948.336,957.201,966.162,981.668,1005.297,1029.427,1054.171,1079.51,1105.494,1132.029,1159.239,1187.103,1215.677,1244.857,1274.298,1303.852,1334.134,1365.033,1396.692,1429.085,1462.275,1496.142,1530.841,1557.576,1574.287,1591.131,1608.178,1625.408,1642.846,1660.424,1678.213,1696.194,1714.392,1727.104,1733.452,1739.823,1746.226,1752.636,1759.077,1765.543,1772.041,1778.545,1785.082,1793.936,1805.977,1818.065,1830.251,1842.519,1854.885,1867.301,1884.268,1905.967,1945.022,2002.541,2061.843,2104.671,2129.67,2154.896,2180.456,2206.32,2232.526,2258.971,2285.729,2313.138,2341.443,2370.776,2401.108,2432.304,2464.162,2496.495,2529.068,2561.684,2594.208,2626.666,2659.07,2691.475,2723.88,2756.343,2788.755,2821.01
54,31,Azerbaijan,20054,Gäncä,,40.68278,46.36056,108.093,108.99,109.896,110.807,111.726,112.653,113.589,114.531,115.481,118.405,123.845,129.519,135.461,141.676,148.185,154.974,162.084,169.521,177.309,185.432,191.939,196.246,200.655,205.151,209.755,214.461,219.28,224.193,229.224,233.858,237.976,242.156,246.415,250.748,255.164,259.646,264.212,268.859,273.593,277.182,279.417,281.671,283.946,286.232,288.541,290.868,293.217,295.578,297.962,299.64,300.343,301.046,301.823,302.673,304.024,305.878,307.745,309.625,311.518,313.417,315.331,317.521,320.002,322.496,325.012,327.548,330.108,332.68,335.272,337.987,340.912,344.108,347.598,351.377,355.412,359.663,364.071,368.582,373.15,377.756,382.382,387.026,391.679,396.344,401.003,405.641
55,31,Azerbaijan,20056,Sumquayit,,40.58972,49.66861,20.232,22.596,25.24,28.185,31.478,35.156,39.269,43.851,48.975,53.914,58.353,63.143,68.334,73.951,80.039,86.61,93.73,101.435,109.786,118.798,126.719,132.873,139.334,146.09,153.184,160.622,168.433,176.6,185.175,191.689,195.437,199.248,203.139,207.106,211.156,215.274,219.478,223.764,228.14,232.714,237.534,242.453,247.482,252.6,257.832,263.171,268.629,274.185,279.864,283.935,285.714,287.499,288.972,290.122,292.358,295.697,299.08,302.501,305.966,309.461,313.0,316.733,320.672,324.65,328.682,332.764,336.903,341.081,345.311,349.636,354.086,358.675,363.394,368.221,373.125,378.08,383.054,388.021,392.963,397.889,402.803,407.714,412.624,417.542,422.452,427.338
56,48,Bahrain,20109,Al-Manamah (Manama),23,26.21536,50.5832,40.283,42.276,44.371,46.564,48.868,51.287,53.829,56.489,59.284,62.162,64.888,67.726,70.691,73.787,77.022,79.697,81.304,82.943,84.617,86.321,88.061,89.951,92.251,94.602,97.017,99.494,102.037,104.638,107.31,110.049,112.862,115.318,116.446,117.585,118.736,119.896,121.069,122.253,123.45,124.656,125.875,127.106,128.546,130.12,131.715,133.33,134.966,136.618,138.293,139.988,141.707,145.632,157.33,169.967,183.64,198.37,214.304,231.518,250.141,270.205,292.172,317.239,344.495,374.008,406.095,440.935,478.819,519.958,564.631,600.433,634.508,663.893,688.558,708.882,726.505,743.066,759.306,775.067,790.322,804.712,817.889,829.848,840.868,851.085,860.708,869.902
57,50,Bangladesh,20110,Barisal,,22.70194,90.37111,71.139,72.283,73.447,74.626,75.825,77.044,78.285,79.541,80.82,82.119,83.441,85.128,87.362,89.654,92.01,94.421,96.898,99.44,102.053,104.727,107.475,110.295,113.193,116.159,120.646,128.338,136.532,145.225,154.485,164.334,174.827,183.338,186.654,190.029,193.47,196.964,200.525,204.152,207.848,211.602,215.428,219.032,222.031,225.064,228.141,231.261,234.428,237.63,240.879,244.173,247.517,253.162,261.939,271.02,280.428,290.137,300.195,310.603,321.386,332.512,344.039,355.967,368.309,381.078,394.29,407.96,422.105,436.739,451.881,467.491,483.506,499.854,516.3,532.69,549.031,565.243,581.269,597.094,612.699,628.096,643.286,658.263,673.001,687.497,701.722,715.625
58,50,Bangladesh,20112,Bogra,,24.85,89.36667,33.781,34.78,35.81,36.867,37.956,39.078,40.235,41.423,42.647,43.908,45.207,46.472,47.673,48.904,50.168,51.462,52.791,54.155,55.555,56.988,58.459,59.969,61.52,63.107,65.548,69.795,74.323,79.132,84.259,89.718,95.539,101.533,107.497,113.812,120.506,127.575,135.068,143.002,151.414,160.295,169.711,177.85,182.124,186.489,190.965,195.548,200.248,205.048,209.969,215.008,220.176,229.502,244.751,261.013,278.381,296.851,316.575,337.609,360.073,383.964,409.475,436.682,465.697,496.639,529.638,564.829,602.358,642.381,685.063,729.609,775.034,820.297,864.183,905.814,944.877,981.223,1014.993,1046.555,1076.333,1104.777,1132.239,1158.965,1185.079,1210.671,1235.746,1260.237
59,50,Bangladesh,20115,Chittagong,,22.33306,91.83639,288.853,296.181,302.671,309.285,316.053,322.969,330.047,337.259,344.639,352.18,359.898,375.578,403.949,434.462,467.328,502.578,540.542,581.374,625.352,672.523,723.324,777.963,836.812,899.933,962.217,1016.788,1074.535,1135.389,1199.781,1267.824,1339.829,1408.871,1466.646,1526.79,1589.489,1654.58,1722.431,1793.065,1866.698,1943.14,2022.825,2112.037,2220.172,2333.522,2452.828,2578.233,2710.237,2848.607,2994.248,3147.335,3308.476,3432.049,3501.111,3571.563,3643.533,3716.749,3791.54,3867.836,3945.776,4025.065,4106.06,4188.686,4272.975,4358.959,4446.675,4536.155,4627.436,4720.553,4815.545,4914.633,5019.824,5132.751,5252.842,5379.66,5513.609,5653.493,5797.811,5945.172,6094.106,6243.551,6392.58,6540.445,6686.451,6830.289,6971.554,7109.655
60,50,Bangladesh,20117,Comilla,,23.45778,91.20444,78.54,79.632,80.74,81.861,82.999,84.153,85.324,86.509,87.711,88.931,90.168,92.23,95.541,98.972,102.53,106.206,110.018,113.968,118.066,122.298,126.689,131.237,135.956,140.83,147.353,157.284,167.899,179.198,191.275,204.166,217.945,228.216,229.634,231.061,232.499,233.942,235.396,236.86,238.334,239.813,241.303,243.843,248.805,253.855,259.014,264.278,269.657,275.13,280.721,286.427,292.256,300.203,311.049,322.287,333.947,345.995,358.495,371.447,384.886,398.772,413.179,428.106,443.572,459.597,476.201,493.405,511.23,529.7,548.836,568.563,588.772,609.345,629.972,650.448,670.775,690.86,710.642,730.117,749.277,768.151,786.753,805.081,823.113,840.843,858.242,875.247
61,50,Bangladesh,20119,Dhaka,24,23.7104,90.40744,335.76,343.74,358.999,374.891,391.51,408.866,427.016,445.919,465.687,486.331,507.921,543.565,602.546,667.926,740.506,820.74,909.796,1008.515,1118.104,1239.251,1373.718,1522.776,1688.248,1871.169,2056.298,2221.055,2399.267,2591.228,2798.845,3023.097,3265.663,3519.136,3775.135,4049.756,4344.775,4660.384,4999.402,5363.083,5753.775,6171.735,6620.697,7041.281,7344.419,7659.719,7989.018,8332.474,8691.2,9064.318,9454.003,9860.44,10284.947,10695.828,11083.051,11484.292,11900.642,12330.879,12777.296,13239.874,13719.871,14215.877,14730.537,15263.828,15816.426,16389.029,16982.363,17597.177,18234.249,18894.385,19578.421,20283.552,21005.86,21741.09,22478.117,23209.616,23935.652,24652.864,25359.145,26054.326,26738.209,27411.819,28075.66,28729.757,29373.215,30005.948,30626.85,31233.651
